ASV_ID,Kingdom,Phylum,Class,Order,Family,Genus
ASV_17722,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rugamonas
ASV_17727,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA
ASV_17738,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rugamonas
ASV_17747,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Synechococcus_CC9902
ASV_1775,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Rheinheimera
ASV_17754,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azorhizophilus
ASV_17757,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
ASV_17758,Bacteria,Bacteroidetes,NA,NA,NA,NA
ASV_17762,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,endosymbionts8
ASV_17763,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus
ASV_17765,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,AKYG1722,NA
ASV_17770,Bacteria,Cyanobacteria,Sericytochromatia,NA,NA,NA
ASV_17772,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_17776,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA
ASV_17779,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,NA,NA
ASV_17781,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus
ASV_17785,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_17786,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,NA,NA
ASV_1779,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA
ASV_17792,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_17793,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA
ASV_178,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,NA
ASV_17801,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA
ASV_17808,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus
ASV_17812,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
ASV_17814,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azorhizophilus
ASV_17818,Eukaryota,NA,NA,NA,NA,NA
ASV_17826,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azorhizophilus
ASV_17830,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter
ASV_17834,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA
ASV_17837,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rugamonas
ASV_17839,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Caproiciproducens
ASV_17841,Bacteria,Firmicutes,NA,NA,NA,NA
ASV_17847,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,endosymbionts8
ASV_17849,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
ASV_17858,Eukaryota,NA,NA,NA,NA,NA
ASV_17866,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
ASV_17869,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,NA
ASV_17871,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA
ASV_17875,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter
ASV_17880,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA
ASV_17885,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
ASV_1789,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister
ASV_17890,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_17892,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,NA
ASV_17893,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,NA,NA
ASV_17894,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
ASV_17895,Bacteria,NA,NA,NA,NA,NA
ASV_17897,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA
ASV_17899,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter
ASV_179,Bacteria,Cyanobacteria,Oxyphotobacteria,SepB-3,NA,NA
ASV_1790,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
ASV_17903,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,NA
ASV_17908,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA
ASV_17927,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
ASV_1793,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovastum
ASV_17936,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium
ASV_17939,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA
ASV_17943,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA
ASV_17948,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_17954,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
ASV_17957,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA
ASV_17969,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA
ASV_1797,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
ASV_17970,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA
ASV_17977,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA
ASV_1798,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella
ASV_18,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter
ASV_180,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus
ASV_18001,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
ASV_18002,Bacteria,Firmicutes,Bacilli,NA,NA,NA
ASV_18006,Bacteria,NA,NA,NA,NA,NA
ASV_18009,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
ASV_1802,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia
ASV_18034,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
ASV_18035,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,NA
ASV_18039,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azorhizophilus
ASV_1804,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA
ASV_18045,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
ASV_18046,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA
ASV_1805,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Arsenicitalea
ASV_18051,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA
ASV_18059,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
ASV_18061,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,NA
ASV_18069,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,endosymbionts8
ASV_18073,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
ASV_18074,Eukaryota,NA,NA,NA,NA,NA
ASV_18077,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Anaerococcus
ASV_18078,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,NA
ASV_18079,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
ASV_18081,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Anthococcus
ASV_18084,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,NA
ASV_18086,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,NA
ASV_18088,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,endosymbionts8
ASV_18089,Bacteria,NA,NA,NA,NA,NA
ASV_18092,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,NA
ASV_18093,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides
ASV_181,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina
ASV_1810,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Acetobacteroides
ASV_18100,Bacteria,NA,NA,NA,NA,NA
ASV_18102,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira
ASV_18112,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,NA,NA
ASV_18114,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,NA
ASV_1812,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella
ASV_18121,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,NA
ASV_18133,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas
ASV_18135,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter
ASV_18136,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella
ASV_18139,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,NA
